eps_0,eps_1,eps_2,lambda_0,lambda_1
0.71,0.16,0.13,1.5587562081979607,1.0289333909352987
0.7,0.16,0.14,1.451828396618449,1.0035287462386893
0.69,0.16,0.15,1.370987943887544,0.9704975633588354
0.68,0.16,0.16,1.3125,0.9301470588235294
0.67,0.16,0.17,1.2716245877391756,0.8845979759131499
0.66,0.16,0.18,1.2433792994344612,0.8367974682423093
0.65,0.16,0.19,1.223638225829,0.7892666324705935
0.64,0.16,0.2,1.2095008049355558,0.7436241950644435
0.63,0.16,0.21,1.1990850455588282,0.7007165417427599
0.62,0.16,0.22,1.1911979979563412,0.6608914448589069
0.61,0.16,0.23,1.185078023521858,0.6242145637910417
0.6,0.16,0.24,1.1802285770434353,0.5906047562898993
0.59,0.16,0.25,1.1763175032633457,0.5599113102959759
0.58,0.16,0.26,1.1731167049770024,0.5319562393200788
0.57,0.16,0.27,1.1704656041246737,0.5065568130293219
0.56,0.16,0.28,1.1682485637506752,0.48353715053503765
0.55,0.16,0.29,1.1663806065423654,0.4627338135203295
0.54,0.16,0.3,1.1647981632253215,0.44399813307097413
0.53,0.16,0.31,1.1634529401283409,0.42719678598243205
0.52,0.16,0.32,1.1623077662627006,0.4122114645065278
0.51,0.16,0.33,1.161333725349252,0.3989381106578773
0.5,0.16,0.34,1.160508140201113,0.3872859774459483
0.49,0.16,0.35,1.1598131343412315,0.37717666157713714
0.48,0.16,0.36,1.1592345924302856,0.36854318534749075
0.47,0.16,0.37,1.1587614017223908,0.3613291675703054
0.46,0.16,0.38,1.158384895595952,0.35548810211571724
0.45,0.16,0.39,1.158098445595239,0.3509827509859539
0.44,0.16,0.4,1.157897165386825,0.34778465279499005
0.43,0.16,0.41,1.1577777016623512,0.34587374473583354
0.42,0.16,0.42,1.157738095238095,0.345238095238091
0.41,0.16,0.43,1.1577777016623514,0.3458737447358343
0.4,0.16,0.44,1.1578971653868246,0.34778465279499604
0.39,0.16,0.45,1.1580984455952383,0.35098275098595744
0.38,0.16,0.46,1.158384895595952,0.35548810211572024
0.37,0.16,0.47,1.1587614017223917,0.36132916757031097
0.36,0.16,0.48,1.1592345924302856,0.36854318534749475
0.35,0.16,0.49,1.159813134341232,0.377176661577139
0.34,0.16,0.5,1.160508140201114,0.3872859774459467
0.33,0.16,0.51,1.161333725349252,0.3989381106578782
0.32,0.16,0.52,1.1623077662626997,0.4122114645065299
0.31,0.16,0.53,1.1634529401283409,0.4271967859824306
0.3,0.16,0.54,1.1647981632253208,0.44399813307096936
0.29,0.16,0.55,1.1663806065423672,0.4627338135203305
0.28,0.16,0.56,1.1682485637506759,0.48353715053503876
0.27,0.16,0.57,1.1704656041246733,0.5065568130293219
0.26,0.16,0.58,1.1731167049770024,0.5319562393200801
0.25,0.16,0.59,1.1763175032633473,0.5599113102959821
0.24,0.16,0.6,1.1802285770434355,0.5906047562899011
0.23,0.16,0.61,1.1850780235218563,0.6242145637910387
0.22,0.16,0.62,1.1911979979563412,0.6608914448589028
0.21,0.16,0.63,1.1990850455588276,0.7007165417427599
0.2,0.16,0.64,1.2095008049355531,0.7436241950644373
0.19,0.16,0.65,1.2236382258289966,0.789266632470593
0.18,0.16,0.66,1.2433792994344592,0.8367974682423044
0.17,0.16,0.67,1.2716245877391685,0.8845979759131432
0.16,0.16,0.68,1.3124999999999991,0.9301470588235257
0.15,0.16,0.69,1.370987943887547,0.9704975633588345
0.14,0.16,0.7,1.4518283966184469,1.0035287462386924
0.13,0.16,0.71,1.5587562081979631,1.0289333909352996
0.12,0.16,0.72,1.6951902975379949,1.0478652580175654
0.11,0.16,0.73,1.8657743950559624,1.061918631095994
0.1,0.16,0.74,2.0778559838911317,1.0724818539467234
0.09,0.16,0.75,2.3430341641651204,1.0805769469459978
0.08,0.16,0.76,2.6795362369268796,1.0869111314942121
0.07,0.16,0.77,3.1166371405684443,1.0919667555354056
0.06,0.16,0.78,3.703604437125144,1.0960750500543393
0.05,0.16,0.79,4.529488583716446,1.0994671124860311
0.04,0.16,0.8,5.772692711533486,1.1023072884663274
0.03,0.16,0.81,7.84976053995014,1.1047147686917835
0.02,0.16,0.82,12.010600404288741,1.1067776444917437
0.01,0.16,0.83,24.505142637046934,1.108562182230341
0.82,0.17,0.01,24.50513280285247,1.0203334812221327
0.81,0.17,0.02,12.01055631112144,1.0186738994812436
0.8,0.17,0.03,7.849648488069726,1.016773080557699
0.79,0.17,0.04,5.772465782856569,1.0145781486400811
0.78,0.17,0.05,4.529080697499547,1.0120203583073872
0.77,0.17,0.06,3.7029212147501016,1.009009011886017
0.76,0.17,0.07,3.1155415949552454,1.005422580188489
0.75,0.17,0.08,2.67782596316272,1.001095605464738
0.74,0.17,0.09,2.3404045458774902,0.9957993050322369
0.73,0.17,0.1,2.073840875996404,0.9892131127223742
0.72,0.17,0.11,1.8596532394891567,0.9808844907544578
0.71,0.17,0.12,1.6858562433533577,0.9701780013304246
0.7,0.17,0.13,1.5445784878886024,0.9562295276252945
0.69,0.17,0.14,1.4306592867924413,0.937962074795669
0.68,0.17,0.15,1.3406158324035184,0.9142861283807953
0.67,0.17,0.16,1.2716245877391767,0.8845979759131514
0.66,0.17,0.17,1.2205882352941166,0.8493761140819984
0.65,0.17,0.18,1.183829714488677,0.8102627943097118
0.64,0.17,0.19,1.1575981837850113,0.7694045251933171
0.63,0.17,0.2,1.1387308201649933,0.728682811954523
0.62,0.17,0.21,1.1249060093802372,0.6893842228416824
0.61,0.17,0.22,1.1145431927925955,0.65224474443893
0.6,0.17,0.23,1.1065964157010943,0.6176150079988189
0.59,0.17,0.24,1.1003739177901808,0.5856097977299266
0.58,0.17,0.25,1.0954119558967799,0.5562107621559587
0.57,0.17,0.26,1.091393477187206,0.5293297108734409
0.56,0.17,0.27,1.0880970168399753,0.5048457158086396
0.55,0.17,0.28,1.0853645813082426,0.48262625138847104
0.54,0.17,0.29,1.0830812173974405,0.46253894637688164
0.53,0.17,0.3,1.0811617873520334,0.4444578944829616
0.52,0.17,0.31,1.0795422420919767,0.4282668368745989
0.51,0.17,0.32,1.07817375035618,0.41386056336930777
0.5,0.17,0.33,1.077018675765229,0.40114531710464485
0.49,0.17,0.34,1.076047773198291,0.3900386613755351
0.48,0.17,0.35,1.0752382056306764,0.38046907728249024
0.47,0.17,0.36,1.0745721239577037,0.37237544939787914
0.46,0.17,0.37,1.0740356408918983,0.36570653094745675
0.45,0.17,0.38,1.0736180865547367,0.3604204411370413
0.44,0.17,0.39,1.073311470206863,0.3564842242947155
0.43,0.17,0.4,1.0731100970874856,0.3538734870438406
0.42,0.17,0.41,1.0730103061167582,0.3525721219764232
0.41,0.17,0.42,1.0730103061167595,0.35257212197642707
0.4,0.17,0.43,1.073110097087485,0.35387348704383825
0.39,0.17,0.44,1.073311470206863,0.3564842242947157
0.38,0.17,0.45,1.073618086554737,0.36042044113704474
0.37,0.17,0.46,1.074035640891898,0.3657065309474591
0.36,0.17,0.47,1.074572123957704,0.3723754493978776
0.35,0.17,0.48,1.075238205630677,0.3804690772824868
0.34,0.17,0.49,1.0760477731982911,0.3900386613755329
0.33,0.17,0.5,1.0770186757652302,0.4011453171046475
0.32,0.17,0.51,1.07817375035618,0.41386056336930555
0.31,0.17,0.52,1.0795422420919771,0.42826683687459555
0.3,0.17,0.53,1.0811617873520323,0.44445789448296225
0.29,0.17,0.54,1.0830812173974402,0.46253894637688253
0.28,0.17,0.55,1.0853645813082407,0.48262625138846715
0.27,0.17,0.56,1.0880970168399755,0.5048457158086398
0.26,0.17,0.57,1.0913934771872045,0.5293297108734407
0.25,0.17,0.58,1.0954119558967796,0.5562107621559599
0.24,0.17,0.59,1.1003739177901808,0.5856097977299264
0.23,0.17,0.6,1.1065964157010968,0.6176150079988239
0.22,0.17,0.61,1.1145431927925955,0.6522447444389279
0.21,0.17,0.62,1.1249060093802352,0.6893842228416815
0.2,0.17,0.63,1.1387308201649917,0.7286828119545219
0.19,0.17,0.64,1.1575981837850122,0.7694045251933186
0.18,0.17,0.65,1.1838297144886742,0.8102627943097122
0.17,0.17,0.66,1.2205882352941027,0.8493761140819881
0.16,0.17,0.67,1.271624587739183,0.8845979759131533
0.15,0.17,0.68,1.3406158324035131,0.914286128380794
0.14,0.17,0.69,1.4306592867924608,0.9379620747956752
0.13,0.17,0.7,1.5445784878885973,0.9562295276252936
0.12,0.17,0.71,1.6858562433533442,0.9701780013304283
0.11,0.17,0.72,1.8596532394891758,0.9808844907544569
0.1,0.17,0.73,2.0738408759963907,0.9892131127223737
0.09,0.17,0.74,2.340404545877449,0.9957993050322403
0.08,0.17,0.75,2.677825963162706,1.0010956054647377
0.07,0.17,0.76,3.1155415949551815,1.0054225801884922
0.06,0.17,0.77,3.702921214750102,1.0090090118860142
0.05,0.17,0.78,4.529080697499512,1.0120203583073866
0.04,0.17,0.79,5.772465782856619,1.0145781486400822
0.03,0.17,0.8,7.849648488069789,1.016773080557705
0.02,0.17,0.81,12.010556311121874,1.0186738994812474
0.01,0.17,0.82,24.505132802851683,1.0203334812221314
0.81,0.18,0.01,24.50512417819133,0.9424066860062568
0.8,0.18,0.02,12.010517957040488,0.9408709318483632
0.79,0.18,0.03,7.849551926777073,0.9391259916476973
0.78,0.18,0.04,5.772272307143281,0.9371294022584409
0.77,0.18,0.05,4.528737203702719,0.9348270098614755
0.76,0.18,0.06,3.702354026391171,0.9321488975854402
0.75,0.18,0.07,3.1146471648780167,0.9290036287727763
0.74,0.18,0.08,2.6764566812394244,0.9252700454873011
0.73,0.18,0.09,2.33834686537116,0.9207855547201622
0.72,0.18,0.1,2.0707815815498103,0.9153295295613042
0.71,0.18,0.11,1.8551283815215207,0.9086004561509867
0.7,0.18,0.12,1.6791783407997443,0.9001867385653388
0.69,0.18,0.13,1.5347484709442791,0.8895361816012434
0.68,0.18,0.14,1.4163069221662665,0.8759433112604392
0.67,0.18,0.15,1.3200879390426787,0.8586019448710883
0.66,0.18,0.16,1.2433792994344606,0.8367974682423055
0.65,0.18,0.17,1.183829714488677,0.8102627943097125
0.64,0.18,0.18,1.1388888888888893,0.7795138888888904
0.63,0.18,0.19,1.1056794142387656,0.7458243451597297
0.62,0.18,0.2,1.0813289870263252,0.7107857083141769
0.61,0.18,0.21,1.0633788609817736,0.675822283957077
0.6,0.18,0.22,1.049958741703238,0.6419604502159543
0.59,0.18,0.23,1.0397419312204534,0.609832292966891
0.58,0.18,0.24,1.0318163138834122,0.579773724430761
0.57,0.18,0.25,1.0255588481202282,0.551926531996729
0.56,0.18,0.26,1.0205407739691204,0.5263151478868032
0.55,0.18,0.27,1.0164627789663134,0.5028974903939583
0.54,0.18,0.28,1.013112323358265,0.48159667135073286
0.53,0.18,0.29,1.0103358211972802,0.4623201464163971
0.52,0.18,0.3,1.0080204227066758,0.4449710302847759
0.51,0.18,0.31,1.0060819458231607,0.4294546344003293
0.5,0.18,0.32,1.0044567636540525,0.41568212523483605
0.49,0.18,0.33,1.003096265946954,0.4035724621503447
0.48,0.18,0.34,1.0019630205414805,0.3930533193278022
0.47,0.18,0.35,1.0010280765599213,0.38406142023170486
0.46,0.18,0.36,1.0002690483574372,0.37654254584546354
0.45,0.18,0.37,0.9996687438152366,0.3704513763048861
0.44,0.18,0.38,0.9992141803759085,0.3657512635369058
0.43,0.18,0.39,0.9988958842868056,0.36241399446493894
0.42,0.18,0.4,0.9987074032412301,0.36041958088574966
0.41,0.18,0.41,0.9986449864498642,0.3597560975609736
0.4,0.18,0.42,0.9987074032412305,0.36041958088575554
0.39,0.18,0.43,0.9988958842868056,0.36241399446493605
0.38,0.18,0.44,0.9992141803759084,0.36575126353690646
0.37,0.18,0.45,0.9996687438152368,0.3704513763048809
0.36,0.18,0.46,1.0002690483574384,0.37654254584546276
0.35,0.18,0.47,1.0010280765599209,0.38406142023170364
0.34,0.18,0.48,1.0019630205414818,0.39305331932780274
0.33,0.18,0.49,1.0030962659469542,0.4035724621503448
0.32,0.18,0.5,1.0044567636540538,0.41568212523483705
0.31,0.18,0.51,1.0060819458231607,0.4294546344003264
0.3,0.18,0.52,1.0080204227066758,0.44497103028477625
0.29,0.18,0.53,1.010335821197281,0.4623201464164015
0.28,0.18,0.54,1.0131123233582657,0.4815966713507356
0.27,0.18,0.55,1.0164627789663152,0.5028974903939598
0.26,0.18,0.56,1.02054077396912,0.5263151478868007
0.25,0.18,0.57,1.0255588481202287,0.5519265319967286
0.24,0.18,0.58,1.0318163138834144,0.5797737244307674
0.23,0.18,0.59,1.0397419312204566,0.609832292966891
0.22,0.18,0.6,1.0499587417032434,0.6419604502159597
0.21,0.18,0.61,1.0633788609817763,0.6758222839570782
0.2,0.18,0.62,1.0813289870263283,0.7107857083141795
0.19,0.18,0.63,1.1056794142387667,0.7458243451597301
0.18,0.18,0.64,1.1388888888888937,0.7795138888888903
0.17,0.18,0.65,1.1838297144886663,0.8102627943097103
0.16,0.18,0.66,1.2433792994344628,0.8367974682423082
0.15,0.18,0.67,1.3200879390426905,0.8586019448710878
0.14,0.18,0.68,1.4163069221662754,0.8759433112604393
0.13,0.18,0.69,1.5347484709442953,0.8895361816012431
0.12,0.18,0.7,1.6791783407997514,0.900186738565337
0.11,0.18,0.71,1.8551283815215418,0.9086004561509828
0.1,0.18,0.72,2.0707815815497996,0.9153295295613033
0.09,0.18,0.73,2.338346865371182,0.9207855547201623
0.08,0.18,0.74,2.6764566812394137,0.9252700454873002
0.07,0.18,0.75,3.1146471648780887,0.9290036287727759
0.06,0.18,0.76,3.702354026391186,0.9321488975854431
0.05,0.18,0.77,4.528737203702721,0.9348270098614764
0.04,0.18,0.78,5.77227230714338,0.937129402258436
0.03,0.18,0.79,7.849551926777289,0.9391259916476904
0.02,0.18,0.8,12.010517957040989,0.9408709318483641
0.01,0.18,0.81,24.505124178194887,0.9424066860062563
0.8,0.19,0.01,24.50511656336422,0.8731729103202
0.79,0.19,0.02,12.010484337796987,0.8717608320898491
0.78,0.19,0.03,7.849467974285374,0.8701676532450124
0.77,0.19,0.04,5.772105646110137,0.8683591522494147
0.76,0.19,0.05,4.528444425805045,0.8662924163002182
0.75,0.19,0.06,3.701876401380694,0.8639130723035159
0.74,0.19,0.07,3.1139044028124303,0.8611514801381897
0.73,0.19,0.08,2.675337758284852,0.857917468824018
0.72,0.19,0.09,2.3366964254304783,0.8540930482537226
0.71,0.19,0.1,2.068379761521517,0.8495223882190295
0.7,0.19,0.11,1.8516612532532408,0.8439983503010973
0.69,0.19,0.12,1.6741962931123693,0.8372453544848822
0.68,0.19,0.13,1.5276131805954258,0.8289002749892362
0.67,0.19,0.14,1.406139803658847,0.8184982840978552
0.66,0.19,0.15,1.3057622708621475,0.8054817482766086
0.65,0.19,0.16,1.2236382258289997,0.7892666324705916
0.64,0.19,0.17,1.1575981837850118,0.7694045251933175
0.63,0.19,0.18,1.1056794142387665,0.7458243451597292
0.62,0.19,0.19,1.0657894736842102,0.7190152801358245
0.61,0.19,0.2,1.0356569907870607,0.6899685484709198
0.6,0.19,0.21,1.0130489897052457,0.6598833411218238
0.59,0.19,0.22,0.9960289491002751,0.6298529745068898
0.58,0.19,0.23,0.9830791049007982,0.6007013732811621
0.57,0.19,0.24,0.9730841377249698,0.5729684938539777
0.56,0.19,0.25,0.965250906633664,0.5469671384791164
0.55,0.19,0.26,0.9590214959412341,0.5228518938268927
0.54,0.19,0.27,0.9540025137789541,0.5006758487941454
0.53,0.19,0.28,0.9499138971004543,0.48043083264844444
0.52,0.19,0.29,0.9465536617545746,0.4620740082161089
0.51,0.19,0.3,0.9437740856408137,0.44554479980810413
0.5,0.19,0.31,0.9414656593284846,0.43077542725895285
0.49,0.19,0.32,0.9395462082234395,0.4176973470934232
0.48,0.19,0.33,0.9379534467506971,0.4062451178426072
0.47,0.19,0.34,0.9366398236264736,0.3963586613218161
0.46,0.19,0.35,0.9355689137912532,0.38798453504823605
0.45,0.19,0.36,0.93471286989454,0.38107660378966846
0.44,0.19,0.37,0.9340506125863145,0.3755963549553877
0.43,0.19,0.38,0.9335665470674368,0.37151301229609035
0.42,0.19,0.39,0.9332496646425256,0.3688035453054196
0.41,0.19,0.4,0.933092935968216,0.36745263527696803
0.4,0.19,0.41,0.9330929359682165,0.3674526352769688
0.39,0.19,0.42,0.9332496646425252,0.3688035453054228
0.38,0.19,0.43,0.933566547067436,0.37151301229608924
0.37,0.19,0.44,0.9340506125863138,0.3755963549553889
0.36,0.19,0.45,0.9347128698945382,0.3810766037896689
0.35,0.19,0.46,0.9355689137912528,0.3879845350482337
0.34,0.19,0.47,0.9366398236264741,0.39635866132181363
0.33,0.19,0.48,0.9379534467506978,0.40624511784260475
0.32,0.19,0.49,0.9395462082234391,0.4176973470934229
0.31,0.19,0.5,0.9414656593284845,0.43077542725895657
0.3,0.19,0.51,0.9437740856408132,0.445544799808106
0.29,0.19,0.52,0.9465536617545764,0.46207400821611055
0.28,0.19,0.53,0.9499138971004532,0.48043083264844466
0.27,0.19,0.54,0.9540025137789548,0.5006758487941475
0.26,0.19,0.55,0.9590214959412325,0.52285189382689
0.25,0.19,0.56,0.9652509066336635,0.5469671384791162
0.24,0.19,0.57,0.9730841377249677,0.5729684938539747
0.23,0.19,0.58,0.9830791049007999,0.6007013732811655
0.22,0.19,0.59,0.9960289491002721,0.6298529745068906
0.21,0.19,0.6,1.013048989705249,0.6598833411218229
0.2,0.19,0.61,1.0356569907870576,0.6899685484709184
0.19,0.19,0.62,1.0657894736842086,0.7190152801358232
0.18,0.19,0.63,1.1056794142387731,0.7458243451597333
0.17,0.19,0.64,1.1575981837850147,0.7694045251933168
0.16,0.19,0.65,1.2236382258289926,0.7892666324705937
0.15,0.19,0.66,1.30576227086214,0.8054817482766073
0.14,0.19,0.67,1.406139803658856,0.8184982840978587
0.13,0.19,0.68,1.5276131805954083,0.8289002749892346
0.12,0.19,0.69,1.6741962931123644,0.8372453544848841
0.11,0.19,0.7,1.8516612532532082,0.8439983503010982
0.1,0.19,0.71,2.0683797615215136,0.8495223882190296
0.09,0.19,0.72,2.3366964254304587,0.8540930482537259
0.08,0.19,0.73,2.6753377582847913,0.8579174688240172
0.07,0.19,0.74,3.11390440281245,0.861151480138191
0.06,0.19,0.75,3.701876401380739,0.8639130723035136
0.05,0.19,0.76,4.528444425805105,0.8662924163002179
0.04,0.19,0.77,5.772105646109884,0.8683591522494205
0.03,0.19,0.78,7.8494679742854085,0.8701676532450082
0.02,0.19,0.79,12.010484337796726,0.8717608320898487
0.01,0.19,0.8,24.505116563358907,0.8731729103202124
0.79,0.2,0.01,24.50510980080432,0.8113458953981878
0.78,0.2,0.02,12.010454672690253,0.8100581478226008
0.77,0.2,0.03,7.84939442754545,0.8086142304632348
0.76,0.2,0.04,5.771960820586356,0.8069865478346985
0.75,0.2,0.05,4.528192325307394,0.8051410080259449
0.74,0.2,0.06,3.7014693850054647,0.8030351194990436
0.73,0.2,0.07,3.113278887143332,0.8006154377099017
0.72,0.2,0.08,2.6744080974474804,0.7978141247747507
0.71,0.2,0.09,2.335346141707702,0.7945443121264129
0.7,0.2,0.1,2.0664489678389892,0.7906938893038655
0.69,0.2,0.11,1.848928775244885,0.7861173380620976
0.68,0.2,0.12,1.670354953119156,0.780625439037709
0.67,0.2,0.13,1.5222378029133814,0.7739734485217544
0.66,0.2,0.14,1.3986517718451934,0.7658503926569692
0.65,0.2,0.15,1.2954054540064217,0.7558765972756301
0.64,0.2,0.16,1.2095008049355567,0.7436241950644435
0.63,0.2,0.17,1.138730820164994,0.7286828119545232
0.62,0.2,0.18,1.0813289870263258,0.7107857083141788
0.61,0.2,0.19,1.0356569907870603,0.6899685484709207
0.6,0.2,0.2,1.0000000000000002,0.6666666666666655
0.59,0.2,0.21,0.9725500253732557,0.6416549786622578
0.58,0.2,0.22,0.9515479325694502,0.6158501865528092
0.57,0.2,0.23,0.9354501171120789,0.5901028958551233
0.56,0.2,0.24,0.9230154330758674,0.5650798050193729
0.55,0.2,0.25,0.9133034720880103,0.5412419824574439
0.54,0.2,0.26,0.9056251410003263,0.5188762835010998
0.53,0.2,0.27,0.8994826623996978,0.4981413767337769
0.52,0.2,0.28,0.8945171227630306,0.47910925086334516
0.51,0.2,0.29,0.8904683310755575,0.4617967128730578
0.5,0.2,0.3,0.8871459425887162,0.446187390744618
0.49,0.2,0.31,0.8844092544602107,0.43224644007567004
0.48,0.2,0.32,0.8821532055451438,0.41993012778818906
0.47,0.2,0.33,0.8802986757832655,0.4091919754095129
0.46,0.2,0.34,0.8787857328449878,0.3999866456716392
0.45,0.2,0.35,0.8775689007334997,0.3922723691077691
0.44,0.2,0.36,0.8766138271632506,0.38601243546301256
0.43,0.2,0.37,0.8758949324343478,0.3811760920785343
0.42,0.2,0.38,0.8753937610891783,0.37773907099102144
0.41,0.2,0.39,0.8750978511616844,0.3756838874249304
0.4,0.2,0.4,0.875,0.37499999999999967
0.39,0.2,0.41,0.8750978511616855,0.37568388742493164
0.38,0.2,0.42,0.8753937610891788,0.3777390709910208
0.37,0.2,0.43,0.8758949324343477,0.381176092078538
0.36,0.2,0.44,0.8766138271632505,0.38601243546301234
0.35,0.2,0.45,0.8775689007334995,0.39227236910776986
0.34,0.2,0.46,0.8787857328449882,0.39998664567163633
0.33,0.2,0.47,0.8802986757832666,0.40919197540951224
0.32,0.2,0.48,0.8821532055451444,0.41993012778818994
0.31,0.2,0.49,0.8844092544602107,0.4322464400756685
0.3,0.2,0.5,0.8871459425887158,0.4461873907446172
0.29,0.2,0.51,0.8904683310755578,0.46179671287305524
0.28,0.2,0.52,0.8945171227630305,0.4791092508633428
0.27,0.2,0.53,0.8994826623996985,0.49814137673377523
0.26,0.2,0.54,0.9056251410003257,0.5188762835010977
0.25,0.2,0.55,0.9133034720880112,0.541241982457445
0.24,0.2,0.56,0.9230154330758683,0.5650798050193697
0.23,0.2,0.57,0.93545011711208,0.5901028958551212
0.22,0.2,0.58,0.9515479325694493,0.6158501865528069
0.21,0.2,0.59,0.9725500253732566,0.6416549786622581
0.2,0.2,0.6,1.0,0.6666666666666664
0.19,0.2,0.61,1.0356569907870565,0.6899685484709186
0.18,0.2,0.62,1.0813289870263247,0.7107857083141755
0.17,0.2,0.63,1.1387308201649982,0.7286828119545222
0.16,0.2,0.64,1.2095008049355527,0.7436241950644442
0.15,0.2,0.65,1.2954054540064202,0.7558765972756305
0.14,0.2,0.66,1.3986517718451899,0.7658503926569681
0.13,0.2,0.67,1.5222378029133745,0.7739734485217524
0.12,0.2,0.68,1.6703549531191495,0.7806254390377081
0.11,0.2,0.69,1.8489287752448769,0.7861173380620984
0.1,0.2,0.7,2.0664489678389844,0.7906938893038647
0.09,0.2,0.71,2.335346141707696,0.7945443121264116
0.08,0.2,0.72,2.6744080974474325,0.797814124774747
0.07,0.2,0.73,3.113278887143342,0.8006154377099013
